time_s,front_y_px_raw,front_y_px_fit
231.04,,195.4163597118999
231.08,,195.41984226562903
231.12,,195.42332481935819
231.16,,195.42680737308734
231.2,,195.43028992681644
231.24,,195.4337724805456
231.28,,195.43725503427476
231.32,,195.44073758800388
231.36,,195.444220141733
231.4,,195.44770269546217
231.44,,195.45118524919133
231.48,,195.45466780292045
231.52,,195.45815035664958
231.56,,195.46163291037874
231.6,,195.46511546410787
231.64,,195.468598017837
231.68,,195.47208057156615
231.72,,195.4755631252953
231.76,,195.47904567902444
231.8,,195.48252823275357
231.84,,195.48601078648272
231.88,,195.48949334021188
231.92,,195.49297589394098
231.96,,195.49645844767014
232.0,,195.4999410013993
232.04,,195.50342355512842
232.08,,195.50690610885755
232.12,,195.5103886625867
232.16,,195.51387121631586
232.2,,195.517353770045
232.24,,195.52083632377412
232.28,,195.52431887750328
232.32,,195.52780143123243
232.36,,195.53128398496153
232.4,,195.5347665386907
232.44,,195.53824909241985
232.48,,195.54173164614897
232.52,,195.5452141998781
232.56,,195.54869675360726
232.6,,195.55217930733642
232.64,,195.55566186106554
232.68,,195.55914441479467
232.72,,195.56262696852383
232.76,,195.566109522253
232.8,,195.5695920759821
232.84,,195.57307462971124
232.88,,195.5765571834404
232.92,,195.58003973716953
232.96,,195.58352229089866
233.0,,195.5870048446278
233.04,,195.59048739835697
233.08,,195.59396995208607
233.12,,195.59745250581523
233.16,,195.60093505954438
233.2,,195.6044176132735
233.24,,195.60790016700264
233.28,,195.6113827207318
233.32,,195.61486527446095
233.36,,195.61834782819008
233.4,,195.6218303819192
233.44,,195.62531293564837
233.48,,195.62879548937752
233.52,,195.63227804310662
233.56,,195.63576059683578
233.6,,195.63924315056494
233.64,,195.64272570429407
233.68,,195.6462082580232
233.72,,195.64969081175235
233.76,,195.6531733654815
233.8,,195.65665591921064
233.84,,195.66013847293976
233.88,,195.66362102666892
233.92,,195.66710358039808
233.96,,195.67058613412718
234.0,,195.67406868785633
234.04,,195.6775512415855
234.08,,195.68103379531462
234.12,,195.68451634904375
234.16,,195.6879989027729
234.2,,195.69148145650206
234.24,,195.69496401023116
234.28,,195.69844656396032
234.32,,195.70192911768947
234.36,,195.7054116714186
234.4,,195.70889422514773
234.44,,195.7123767788769
234.48,,195.71585933260604
234.52,,195.71934188633517
234.56,,195.7228244400643
234.6,,195.72630699379346
234.64,,195.7297895475226
234.68,,195.7332721012517
234.72,,195.73675465498087
234.76,,195.74023720871003
234.8,,195.74371976243916
234.84,,195.74720231616828
234.88,,195.75068486989744
234.92,,195.7541674236266
234.96,,195.75764997735573
235.0,,195.76113253108485
235.04,,195.764615084814
235.08,,195.76809763854317
235.12,,195.77158019227227
235.16,,195.77506274600142
235.2,,195.77854529973058
235.24,,195.7820278534597
235.28,,195.78551040718884
235.32,,195.788992960918
235.36,,195.79247551464715
235.4,,195.79595806837628
235.44,,195.7994406221054
235.48,,195.80292317583456
235.52,,195.8064057295637
235.56,,195.80988828329282
235.6,,195.81337083702198
235.64,,195.81685339075113
235.68,,195.82033594448026
235.72,,195.8238184982094
235.76,,195.82730105193855
235.8,,195.8307836056677
235.84,,195.8342661593968
235.88,,195.83774871312596
235.92,,195.84123126685512
235.96,,195.84471382058425
236.0,,195.84819637431337
236.04,,195.85167892804253
236.08,,195.8551614817717
236.12,,195.85864403550082
236.16,,195.86212658922994
236.2,,195.8656091429591
236.24,,195.86909169668826
236.28,,195.87257425041736
236.32,,195.87605680414651
236.36,,195.87953935787567
236.4,,195.8830219116048
236.44,,195.88650446533393
236.48,,195.88998701906308
236.52,,195.89346957279224
236.56,,195.89695212652137
236.6,,195.9004346802505
236.64,,195.90391723397966
236.68,,195.90739978770878
236.72,,195.9108823414379
236.76,,195.91436489516707
236.8,,195.91784744889623
236.84,,195.92133000262535
236.88,,195.92481255635448
236.92,,195.92829511008364
236.96,,195.9317776638128
237.0,,195.9352602175419
237.04,,195.93874277127105
237.08,,195.9422253250002
237.12,,195.94570787872934
237.16,,195.94919043245847
237.2,,195.95267298618762
237.24,,195.95615553991678
237.28,,195.9596380936459
237.32,,195.96312064737504
237.36,,195.9666032011042
237.4,,195.97008575483335
237.44,,195.97356830856245
237.48,,195.9770508622916
237.52,,195.98053341602076
237.56,,195.9840159697499
237.6,,195.98749852347902
237.64,,195.99098107720818
237.68,,195.99446363093733
237.72,,195.99794618466646
237.76,,196.0014287383956
237.8,,196.00491129212475
237.84,,196.0083938458539
237.88,,196.011876399583
237.92,,196.01535895331216
237.96,,196.01884150704132
238.0,,196.02232406077044
238.04,,196.02580661449957
238.08,,196.02928916822873
238.12,,196.0327717219579
238.16,,196.03625427568699
238.2,,196.03973682941614
238.24,,196.0432193831453
238.28,,196.04670193687443
238.32,,196.05018449060356
238.36,,196.0536670443327
238.4,,196.05714959806187
238.44,,196.060632151791
238.48,,196.06411470552013
238.52,,196.06759725924928
238.56,,196.07107981297844
238.6,,196.07456236670754
238.64,,196.0780449204367
238.68,,196.08152747416585
238.72,,196.08501002789498
238.76,,196.0884925816241
238.8,,196.09197513535327
238.84,,196.09545768908242
238.88,,196.09894024281155
238.92,,196.10242279654068
238.96,,196.10590535026984
239.0,,196.109387903999
239.04,,196.1128704577281
239.08,,196.11635301145725
239.12,,196.1198355651864
239.16,,196.12331811891553
239.2,,196.12680067264466
239.24,,196.13028322637382
239.28,,196.13376578010298
239.32,,196.13724833383208
239.36,,196.14073088756123
239.4,,196.1442134412904
239.44,,196.14769599501952
239.48,,196.15117854874865
239.52,,196.1546611024778
239.56,,196.15814365620696
239.6,,196.1616262099361
239.64,,196.16510876366522
239.68,,196.16859131739437
239.72,,196.17207387112353
239.76,,196.17555642485263
239.8,,196.1790389785818
239.84,,196.18252153231094
239.88,,196.18600408604007
239.92,,196.1894866397692
239.96,,196.19296919349836
240.0,,196.1964517472275
240.04,,196.19993430095664
240.08,,196.20341685468577
240.12,,196.20689940841493
240.16,,196.21038196214408
240.2,,196.21386451587318
240.24,,196.21734706960234
240.28,,196.2208296233315
240.32,,196.22431217706063
240.36,,196.22779473078975
240.4,,196.2312772845189
240.44,,196.23475983824807
240.48,,196.2382423919772
240.52,,196.24172494570632
240.56,,196.24520749943548
240.6,,196.2486900531646
240.64,,196.25217260689374
240.68,,196.2556551606229
240.72,,196.25913771435205
240.76,,196.26262026808118
240.8,,196.2661028218103
240.84,,196.26958537553946
240.88,,196.27306792926862
240.92,,196.27655048299772
240.96,,196.28003303672688
241.0,,196.28351559045603
241.04,,196.28699814418516
241.08,,196.2904806979143
241.12,,196.29396325164345
241.16,,196.2974458053726
241.2,,196.30092835910173
241.24,,196.30441091283086
241.28,,196.30789346656002
241.32,,196.31137602028917
241.36,,196.31485857401827
241.4,,196.31834112774743
241.44,,196.3218236814766
241.48,,196.32530623520572
241.52,,196.32878878893484
241.56,,196.332271342664
241.6,,196.33575389639316
241.64,,196.33923645012229
241.68,,196.3427190038514
241.72,,196.34620155758057
241.76,,196.3496841113097
241.8,,196.35316666503883
241.84,,196.35664921876798
241.88,,196.36013177249714
241.92,,196.36361432622627
241.96,,196.3670968799554
242.0,,196.37057943368455
242.04,,196.3740619874137
242.08,,196.3775445411428
242.12,,196.38102709487197
242.16,,196.38450964860112
242.2,,196.38799220233025
242.24,,196.39147475605938
242.28,,196.39495730978854
242.32,,196.3984398635177
242.36,,196.40192241724682
242.4,,196.40540497097595
242.44,,196.4088875247051
242.48,,196.41237007843426
242.52,,196.41585263216336
242.56,,196.41933518589252
242.6,,196.42281773962168
242.64,,196.4263002933508
242.68,,196.42978284707993
242.72,,196.4332654008091
242.76,,196.43674795453825
242.8,,196.44023050826738
242.84,,196.4437130619965
242.88,,196.44719561572566
242.92,,196.45067816945482
242.96,,196.45416072318392
243.0,,196.45764327691307
243.04,,196.46112583064223
243.08,,196.46460838437136
243.12,,196.4680909381005
243.16,,196.47157349182964
243.2,,196.4750560455588
243.24,,196.4785385992879
243.28,,196.48202115301706
243.32,,196.48550370674621
243.36,,196.48898626047534
243.4,,196.49246881420447
243.44,,196.49595136793363
243.48,,196.49943392166278
243.52,,196.5029164753919
243.56,,196.50639902912104
243.6,,196.5098815828502
243.64,,196.51336413657936
243.68,,196.51684669030845
243.72,,196.5203292440376
243.76,,196.52381179776677
243.8,,196.5272943514959
243.84,,196.53077690522503
243.88,,196.53425945895418
243.92,,196.53774201268334
243.96,,196.54122456641247
244.0,,196.5447071201416
244.04,,196.54818967387075
244.08,,196.5516722275999
244.12,,196.555154781329
244.16,,196.55863733505817
244.2,,196.56211988878732
244.24,,196.56560244251645
244.28,,196.56908499624558
244.32,,196.57256754997474
244.36,,196.5760501037039
244.4,,196.579532657433
244.44,,196.58301521116215
244.48,,196.5864977648913
244.52,,196.58998031862043
244.56,,196.59346287234956
244.6,,196.59694542607872
244.64,,196.60042797980788
244.68,,196.603910533537
244.72,,196.60739308726613
244.76,,196.6108756409953
244.8,,196.61435819472445
244.84,,196.61784074845355
244.88,,196.6213233021827
244.92,,196.62480585591186
244.96,,196.628288409641
245.0,,196.63177096337012
245.04,,196.63525351709927
245.08,,196.63873607082843
245.12,,196.64221862455756
245.16,,196.64570117828669
245.2,,196.64918373201584
245.24,,196.652666285745
245.28,,196.6561488394741
245.32,,196.65963139320326
245.36,,196.6631139469324
245.4,,196.66659650066154
245.44,,196.67007905439067
245.48,,196.67356160811983
245.52,,196.67704416184898
245.56,,196.6805267155781
245.6,,196.68400926930724
245.64,,196.6874918230364
245.68,,196.69097437676552
245.72,,196.69445693049465
245.76,,196.6979394842238
245.8,,196.70142203795297
245.84,,196.7049045916821
245.88,,196.70838714541122
245.92,,196.71186969914038
245.96,,196.71535225286954
246.0,,196.71883480659864
246.04,,196.7223173603278
246.08,,196.72579991405695
246.12,,196.72928246778608
246.16,,196.7327650215152
246.2,,196.73624757524436
246.24,,196.73973012897352
246.28,,196.74321268270265
246.32,,196.74669523643178
246.36,,196.75017779016093
246.4,,196.7536603438901
246.44,,196.7571428976192
246.48,,196.76062545134835
246.52,,196.7641080050775
246.56,,196.76759055880663
246.6,,196.77107311253576
246.64,,196.77455566626492
246.68,,196.77803821999407
246.72,,196.7815207737232
246.76,,196.78500332745233
246.8,,196.7884858811815
246.84,,196.79196843491061
246.88,,196.79545098863974
246.92,,196.7989335423689
246.96,,196.80241609609806
247.0,,196.80589864982718
247.04,,196.8093812035563
247.08,,196.81286375728547
247.12,,196.81634631101463
247.16,,196.81982886474373
247.2,,196.82331141847288
247.24,,196.82679397220204
247.28,,196.83027652593117
247.32,,196.8337590796603
247.36,,196.83724163338945
247.4,,196.8407241871186
247.44,,196.84420674084774
247.48,,196.84768929457687
247.52,,196.85117184830602
247.56,,196.85465440203518
247.6,,196.85813695576428
247.64,,196.86161950949344
247.68,,196.8651020632226
247.72,,196.86858461695172
247.76,,196.87206717068085
247.8,,196.87554972441
247.84,,196.87903227813916
247.88,,196.8825148318683
247.92,,196.88599738559742
247.96,,196.88947993932658
248.0,,196.89296249305573
248.04,,196.89644504678483
248.08,,196.899927600514
248.12,,196.90341015424315
248.16,,196.90689270797228
248.2,,196.9103752617014
248.24,,196.91385781543056
248.28,,196.91734036915972
248.32,,196.92082292288882
248.36,,196.92430547661797
248.4,,196.92778803034713
248.44,,196.93127058407626
248.48,,196.9347531378054
248.52,,196.93823569153454
248.56,,196.9417182452637
248.6,,196.94520079899283
248.64,,196.94868335272196
248.68,,196.9521659064511
248.72,,196.95564846018027
248.76,,196.95913101390937
248.8,,196.96261356763853
248.84,,196.96609612136768
248.88,,196.9695786750968
248.92,,196.97306122882594
248.96,,196.9765437825551
249.0,,196.98002633628425
249.04,,196.98350889001338
249.08,,196.9869914437425
249.12,,196.99047399747167
249.16,,196.99395655120082
249.2,,196.99743910492992
249.24,,197.00092165865908
249.28,,197.00440421238824
249.32,,197.00788676611737
249.36,,197.0113693198465
249.4,,197.01485187357565
249.44,,197.0183344273048
249.48,,197.0218169810339
249.52,,197.02529953476306
249.56,,197.02878208849222
249.6,,197.03226464222135
249.64,,197.03574719595048
249.68,,197.03922974967963
249.72,,197.0427123034088
249.76,,197.04619485713792
249.8,,197.04967741086705
249.84,,197.0531599645962
249.88,,197.05664251832536
249.92,,197.06012507205446
249.96,,197.06360762578362
250.0,,197.06709017951277
250.04,,197.0705727332419
250.08,,197.07405528697103
250.12,,197.0775378407002
250.16,,197.08102039442934
250.2,,197.08450294815847
250.24,,197.0879855018876
250.28,,197.09146805561676
250.32,,197.09495060934591
250.36,,197.09843316307501
250.4,,197.10191571680417
250.44,,197.10539827053333
250.48,,197.10888082426246
250.52,,197.11236337799158
250.56,,197.11584593172074
250.6,,197.1193284854499
250.64,,197.12281103917903
250.68,,197.12629359290816
250.72,,197.1297761466373
250.76,,197.13325870036644
250.8,,197.13674125409557
250.84,,197.14022380782473
250.88,,197.14370636155388
250.92,,197.147188915283
250.96,,197.15067146901214
251.0,,197.1541540227413
251.04,,197.15763657647045
251.08,,197.16111913019955
251.12,,197.1646016839287
251.16,,197.16808423765787
251.2,,197.171566791387
251.24,,197.17504934511612
251.28,,197.17853189884528
251.32,,197.18201445257444
251.36,,197.18549700630356
251.4,,197.1889795600327
251.44,,197.19246211376185
251.48,,197.195944667491
251.52,,197.1994272212201
251.56,,197.20290977494926
251.6,,197.20639232867842
251.64,,197.20987488240755
251.68,,197.21335743613668
251.72,,197.21683998986583
251.76,,197.220322543595
251.8,,197.22380509732412
251.84,,197.22728765105325
251.88,,197.2307702047824
251.92,,197.23425275851153
251.96,,197.23773531224066
252.0,,197.24121786596982
252.04,,197.24470041969897
252.08,,197.2481829734281
252.12,,197.25166552715723
252.16,,197.25514808088639
252.2,,197.25863063461554
252.24,,197.26211318834464
252.28,,197.2655957420738
252.32,,197.26907829580296
252.36,,197.27256084953208
252.4,,197.2760434032612
252.44,,197.27952595699037
252.48,,197.28300851071953
252.52,,197.28649106444865
252.56,,197.28997361817778
252.6,,197.29345617190694
252.64,,197.2969387256361
252.68,,197.3004212793652
252.72,,197.30390383309435
252.76,,197.3073863868235
252.8,,197.31086894055264
252.84,,197.31435149428177
252.88,,197.31783404801092
252.92,,197.32131660174008
252.96,,197.3247991554692
253.0,,197.32828170919834
253.04,,197.3317642629275
253.08,,197.33524681665665
253.12,,197.33872937038575
253.16,,197.3422119241149
253.2,,197.34569447784406
253.24,,197.3491770315732
253.28,,197.35265958530232
253.32,,197.35614213903148
253.36,,197.35962469276063
253.4,,197.36310724648973
253.44,,197.3665898002189
253.48,,197.37007235394805
253.52,,197.37355490767717
253.56,,197.3770374614063
253.6,,197.38052001513546
253.64,,197.38400256886462
253.68,,197.38748512259374
253.72,,197.39096767632287
253.76,,197.39445023005203
253.8,,197.3979327837812
253.84,,197.4014153375103
253.88,,197.40489789123944
253.92,,197.4083804449686
253.96,,197.41186299869773
254.0,,197.41534555242686
254.04,,197.418828106156
254.08,,197.42231065988517
254.12,,197.4257932136143
254.16,,197.42927576734343
254.2,,197.43275832107258
254.24,,197.43624087480174
254.28,,197.43972342853084
254.32,,197.44320598226
254.36,,197.44668853598915
254.4,,197.45017108971828
254.44,,197.4536536434474
254.48,,197.45713619717657
254.52,,197.46061875090572
254.56,,197.46410130463482
254.6,,197.46758385836398
254.64,,197.47106641209314
254.68,,197.47454896582227
254.72,,197.4780315195514
254.76,,197.48151407328055
254.8,,197.4849966270097
254.84,,197.48847918073884
254.88,,197.49196173446796
254.92,,197.49544428819712
254.96,,197.49892684192628
255.0,,197.50240939565538
255.04,,197.50589194938453
255.08,,197.5093745031137
255.12,,197.51285705684282
255.16,,197.51633961057195
255.2,,197.5198221643011
255.24,,197.52330471803026
255.28,,197.5267872717594
255.32,,197.53026982548852
255.36,,197.53375237921767
255.4,,197.53723493294683
255.44,,197.54071748667593
255.48,,197.5442000404051
255.52,,197.54768259413424
255.56,,197.55116514786337
255.6,,197.5546477015925
255.64,,197.55813025532166
255.68,,197.5616128090508
255.72,,197.56509536277994
255.76,,197.56857791650907
255.8,,197.57206047023823
255.84,,197.57554302396736
255.88,,197.57902557769648
255.92,,197.58250813142564
255.96,,197.5859906851548
256.0,,197.58947323888393
256.04,,197.59295579261305
256.08,,197.5964383463422
256.12,,197.59992090007137
256.16,,197.60340345380047
256.2,,197.60688600752962
256.24,,197.61036856125878
256.28,,197.6138511149879
256.32,,197.61733366871704
256.36,,197.6208162224462
256.4,,197.62429877617535
256.44,,197.62778132990448
256.48,,197.6312638836336
256.52,,197.63474643736276
256.56,,197.63822899109192
256.6,,197.64171154482102
256.64,,197.64519409855018
256.68,,197.64867665227933
256.72,,197.65215920600846
256.76,,197.6556417597376
256.8,,197.65912431346675
256.84,,197.6626068671959
256.88,,197.66608942092503
256.92,,197.66957197465416
256.96,,197.67305452838332
257.0,,197.67653708211245
257.04,,197.68001963584157
257.08,,197.68350218957073
257.12,,197.6869847432999
257.16,,197.69046729702902
257.2,,197.69394985075814
257.24,,197.6974324044873
257.28,,197.70091495821646
257.32,,197.70439751194556
257.36,,197.70788006567471
257.4,,197.71136261940387
257.44,,197.714845173133
257.48,,197.71832772686213
257.52,,197.72181028059128
257.56,,197.72529283432044
257.6,,197.72877538804957
257.64,,197.7322579417787
257.68,,197.73574049550786
257.72,,197.739223049237
257.76,,197.7427056029661
257.8,,197.74618815669527
257.84,,197.74967071042443
257.88,,197.75315326415355
257.92,,197.75663581788268
257.96,,197.76011837161184
258.0,,197.763600925341
258.04,,197.76708347907012
258.08,,197.77056603279925
258.12,,197.7740485865284
258.16,,197.77753114025757
258.2,,197.78101369398667
258.24,,197.78449624771582
258.28,,197.78797880144498
258.32,,197.7914613551741
258.36,,197.79494390890324
258.4,,197.7984264626324
258.44,,197.80190901636155
258.48,,197.80539157009065
258.52,,197.8088741238198
258.56,,197.81235667754896
258.6,,197.8158392312781
258.64,,197.81932178500722
258.68,,197.82280433873638
258.72,,197.82628689246553
258.76,,197.82976944619466
258.8,,197.8332519999238
258.84,,197.83673455365295
258.88,,197.8402171073821
258.92,,197.8436996611112
258.96,,197.84718221484036
259.0,,197.85066476856952
259.04,,197.85414732229864
259.08,,197.85762987602777
259.12,,197.86111242975693
259.16,,197.86459498348609
259.2,,197.8680775372152
259.24,,197.87156009094434
259.28,,197.8750426446735
259.32,,197.87852519840266
259.36,,197.88200775213176
259.4,,197.8854903058609
259.44,,197.88897285959007
259.48,,197.8924554133192
259.52,,197.89593796704833
259.56,,197.89942052077748
259.6,,197.90290307450664
259.64,,197.90638562823574
259.68,,197.9098681819649
259.72,,197.91335073569405
259.76,,197.91683328942318
259.8,,197.9203158431523
259.84,,197.92379839688147
259.88,,197.92728095061062
259.92,,197.93076350433975
259.96,,197.93424605806888
260.0,,197.93772861179804
260.04,,197.9412111655272
260.08,,197.9446937192563
260.12,,197.94817627298545
260.16,,197.9516588267146
260.2,,197.95514138044373
260.24,,197.95862393417286
260.28,,197.96210648790202
260.32,,197.96558904163118
260.36,,197.9690715953603
260.4,,197.97255414908943
260.44,,197.9760367028186
260.48,,197.97951925654775
260.52,,197.98300181027685
260.56,,197.986484364006
260.6,,197.98996691773516
260.64,,197.9934494714643
260.68,,197.99693202519342
260.72,,198.00041457892257
260.76,,198.00389713265173
260.8,,198.00737968638086
260.84,,198.01086224011
260.88,,198.01434479383914
260.92,,198.01782734756827
260.96,,198.0213099012974
261.0,,198.02479245502656
261.04,,198.0282750087557
261.08,,198.03175756248484
261.12,,198.03524011621397
261.16,,198.03872266994313
261.2,,198.04220522367228
261.24,,198.04568777740138
261.28,,198.04917033113054
261.32,,198.0526528848597
261.36,,198.05613543858883
261.4,,198.05961799231795
261.44,,198.0631005460471
261.48,,198.06658309977627
261.52,,198.0700656535054
261.56,,198.07354820723452
261.6,,198.07703076096368
261.64,,198.08051331469284
261.68,,198.08399586842194
261.72,,198.0874784221511
261.76,,198.09096097588025
261.8,,198.09444352960938
261.84,,198.0979260833385
261.88,,198.10140863706766
261.92,,198.10489119079682
261.96,,198.10837374452595
262.0,,198.11185629825508
262.04,,198.11533885198423
262.08,,198.11882140571336
262.12,,198.1223039594425
262.16,,198.12578651317165
262.2,,198.1292690669008
262.24,,198.13275162062993
262.28,,198.13623417435906
262.32,,198.13971672808822
262.36,,198.14319928181737
262.4,,198.14668183554647
262.44,,198.15016438927563
262.48,,198.1536469430048
262.52,,198.15712949673392
262.56,,198.16061205046304
262.6,,198.1640946041922
262.64,,198.16757715792136
262.68,,198.17105971165049
262.72,,198.1745422653796
262.76,,198.17802481910877
262.8,,198.18150737283793
262.84,,198.18498992656703
262.88,,198.18847248029618
262.92,,198.19195503402534
262.96,,198.19543758775447
263.0,,198.1989201414836
263.04,,198.20240269521275
263.08,,198.2058852489419
263.12,,198.20936780267104
263.16,,198.21285035640017
263.2,,198.21633291012932
263.24,,198.21981546385848
263.28,,198.22329801758758
263.32,,198.22678057131674
263.36,,198.2302631250459
263.4,,198.23374567877502
263.44,,198.23722823250415
263.48,,198.2407107862333
263.52,,198.24419333996246
263.56,,198.24767589369156
263.6,,198.25115844742072
263.64,,198.25464100114988
263.68,,198.258123554879
263.72,,198.26160610860813
263.76,,198.2650886623373
263.8,,198.26857121606645
263.84,,198.27205376979558
263.88,,198.2755363235247
263.92,,198.27901887725386
263.96,,198.28250143098302
264.0,,198.28598398471212
264.04,,198.28946653844127
264.08,,198.29294909217043
264.12,,198.29643164589956
264.16,,198.2999141996287
264.2,,198.30339675335784
264.24,,198.306879307087
264.28,,198.31036186081613
264.32,,198.31384441454526
264.36,,198.31732696827441
264.4,,198.32080952200357
264.44,,198.32429207573267
264.48,,198.32777462946183
264.52,,198.33125718319098
264.56,,198.3347397369201
264.6,,198.33822229064924
264.64,,198.3417048443784
264.68,,198.34518739810756
264.72,,198.34866995183665
264.76,,198.3521525055658
264.8,,198.35563505929497
264.84,,198.3591176130241
264.88,,198.36260016675323
264.92,,198.36608272048238
264.96,,198.36956527421154
265.0,,198.37304782794067
265.04,,198.3765303816698
265.08,,198.38001293539895
265.12,,198.3834954891281
265.16,,198.3869780428572
265.2,,198.39046059658637
265.24,,198.39394315031552
265.28,,198.39742570404465
265.32,,198.40090825777378
265.36,,198.40439081150294
265.4,,198.4078733652321
265.44,,198.41135591896122
265.48,,198.41483847269035
265.52,,198.4183210264195
265.56,,198.42180358014866
265.6,,198.42528613387776
265.64,,198.42876868760692
265.68,,198.43225124133608
265.72,,198.4357337950652
265.76,,198.43921634879433
265.8,,198.4426989025235
265.84,,198.44618145625265
265.88,,198.44966400998177
265.92,,198.4531465637109
265.96,,198.45662911744006
266.0,,198.4601116711692
266.04,,198.46359422489832
266.08,,198.46707677862747
266.12,,198.47055933235663
266.16,,198.47404188608576
266.2,,198.47752443981489
266.24,,198.48100699354404
266.28,,198.4844895472732
266.32,,198.4879721010023
266.36,,198.49145465473146
266.4,,198.4949372084606
266.44,,198.49841976218974
266.48,,198.50190231591887
266.52,,198.50538486964803
266.56,,198.50886742337718
266.6,,198.5123499771063
266.64,,198.51583253083544
266.68,,198.5193150845646
266.72,,198.52279763829375
266.76,,198.52628019202285
266.8,,198.529762745752
266.84,,198.53324529948117
266.88,,198.5367278532103
266.92,,198.54021040693942
266.96,,198.54369296066858
267.0,,198.54717551439774
267.04,,198.55065806812686
267.08,,198.554140621856
267.12,,198.55762317558515
267.16,,198.56110572931428
267.2,,198.5645882830434
267.24,,198.56807083677256
267.28,,198.57155339050172
267.32,,198.57503594423085
267.36,,198.57851849795998
267.4,,198.58200105168913
267.44,,198.5854836054183
267.48,,198.5889661591474
267.52,,198.59244871287655
267.56,,198.5959312666057
267.6,,198.59941382033483
267.64,,198.60289637406396
267.68,,198.60637892779312
267.72,,198.60986148152227
267.76,,198.6133440352514
267.8,,198.61682658898053
267.84,,198.6203091427097
267.88,,198.62379169643884
267.92,,198.62727425016794
267.96,,198.6307568038971
268.0,,198.63423935762626
268.04,,198.63772191135538
268.08,,198.6412044650845
268.12,,198.64468701881367
268.16,,198.64816957254283
268.2,,198.65165212627196
268.24,,198.65513468000108
268.28,,198.65861723373024
268.32,,198.6620997874594
268.36,,198.6655823411885
268.4,,198.66906489491765
268.44,,198.6725474486468
268.48,,198.67603000237594
268.52,,198.67951255610507
268.56,,198.68299510983422
268.6,,198.68647766356338
268.64,,198.68996021729248
268.68,,198.69344277102164
268.72,,198.6969253247508
268.76,,198.70040787847992
268.8,,198.70389043220905
268.84,,198.7073729859382
268.88,,198.71085553966736
268.92,,198.7143380933965
268.96,,198.71782064712562
269.0,,198.72130320085478
269.04,,198.72478575458393
269.08,,198.72826830831303
269.12,,198.7317508620422
269.16,,198.73523341577135
269.2,,198.73871596950048
269.24,,198.7421985232296
269.28,,198.74568107695876
269.32,,198.74916363068792
269.36,,198.75264618441705
269.4,,198.75612873814617
269.44,,198.75961129187533
269.48,,198.7630938456045
269.52,,198.7665763993336
269.56,,198.77005895306274
269.6,,198.7735415067919
269.64,,198.77702406052103
269.68,,198.78050661425016
269.72,,198.7839891679793
269.76,,198.78747172170847
269.8,,198.79095427543757
269.84,,198.79443682916673
269.88,,198.79791938289588
269.92,,198.801401936625
269.96,,198.80488449035414
270.0,,198.8083670440833
270.04,,198.81184959781245
270.08,,198.81533215154158
270.12,,198.8188147052707
270.16,,198.82229725899987
270.2,,198.82577981272902
270.24,,198.82926236645812
270.28,,198.83274492018728
270.32,,198.83622747391644
270.36,,198.83971002764557
270.4,,198.8431925813747
270.44,,198.84667513510385
270.48,,198.850157688833
270.52,,198.85364024256214
270.56,,198.85712279629126
270.6,,198.86060535002042
270.64,,198.86408790374958
270.68,,198.86757045747868
270.72,,198.87105301120783
270.76,,198.874535564937
270.8,,198.87801811866612
270.84,,198.88150067239525
270.88,,198.8849832261244
270.92,,198.88846577985356
270.96,,198.8919483335827
271.0,,198.89543088731182
271.04,,198.89891344104097
271.08,,198.9023959947701
271.12,,198.90587854849923
271.16,,198.9093611022284
271.2,,198.91284365595754
271.24,,198.91632620968667
271.28,,198.9198087634158
271.32,,198.92329131714496
271.36,,198.92677387087411
271.4,,198.93025642460321
271.44,,198.93373897833237
271.48,,198.93722153206153
271.52,,198.94070408579066
271.56,,198.94418663951978
271.6,,198.94766919324894
271.64,,198.9511517469781
271.68,,198.95463430070723
271.72,,198.95811685443635
271.76,,198.9615994081655
271.8,,198.96508196189467
271.84,,198.96856451562377
271.88,,198.97204706935293
271.92,,198.97552962308208
271.96,,198.9790121768112
272.0,,198.98249473054034
272.04,,198.9859772842695
272.08,,198.98945983799865
272.12,,198.99294239172778
272.16,,198.9964249454569
272.2,,198.99990749918607
272.24,,199.0033900529152
272.28,,199.00687260664432
272.32,,199.01035516037348
272.36,,199.01383771410264
272.4,,199.01732026783176
272.44,,199.0208028215609
272.48,,199.02428537529005
272.52,,199.0277679290192
272.56,,199.0312504827483
272.6,,199.03473303647746
272.64,,199.03821559020662
272.68,,199.04169814393575
272.72,,199.04518069766488
272.76,,199.04866325139403
272.8,,199.0521458051232
272.84,,199.05562835885232
272.88,,199.05911091258145
272.92,,199.0625934663106
272.96,,199.06607602003976
273.0,,199.06955857376886
273.04,,199.07304112749802
273.08,,199.07652368122717
273.12,,199.0800062349563
273.16,,199.08348878868543
273.2,,199.08697134241459
273.24,,199.09045389614374
273.28,,199.09393644987287
273.32,,199.097419003602
273.36,,199.10090155733116
273.4,,199.1043841110603
273.44,,199.1078666647894
273.48,,199.11134921851857
273.52,,199.11483177224773
273.56,,199.11831432597685
273.6,,199.12179687970598
273.64,,199.12527943343514
273.68,,199.1287619871643
273.72,,199.1322445408934
273.76,,199.13572709462255
273.8,,199.1392096483517
273.84,,199.14269220208084
273.88,,199.14617475580997
273.92,,199.14965730953912
273.96,,199.15313986326828
274.0,,199.1566224169974
274.04,,199.16010497072654
274.08,,199.1635875244557
274.12,,199.16707007818485
